"trade_id","trade_name","trade_group","trade_parent_group","booking_country_id","booking_country","selling_country_id","selling_country"
"22819","Post release Test","","","57","England","57","England"
"22833","Travel BonBon Agent G CC","E-Travel","E-travel SA","57","England","57","England"
"22837","BCD Travel Leisure G CC pay N","BCD Travel SA Head Office","Bidtravel Group","57","England","57","England"
"22840","Platinum Travel Agent G CC G","E-Travel","E-travel SA","57","England","57","England"
"22844","Donosti receptivo","DIT Gestion","DIT Gestion Parent","57","England","57","England"
"22845","Exclusive Leisure and Corporate Travel Agent G CC Pay N","E-Travel","E-travel SA","57","England","57","England"
"22847","Tbo Holidays","","","57","England","57","England"
"22848","Red Apple Travel","","","57","England","57","England"
"22849","Harvey World Executive Travel Agent G CC","HWT SA Head Office","Bidtravel Group","57","England","57","England"
"22850","RICHOU VOYAGES","","","57","England","57","England"
"22852","Sure 2 Travel Sea Point Agent G CC","","Sure Travel Parent","57","England","57","England"
"22853","Stargroup Travel","","","57","England","57","England"
"22866","Plaza","","","57","England","57","England"
"22867","Uniglobe","","","57","England","57","England"
"22869","STA Travel","","","57","England","57","England"
"22870","Cruise Holidays Affiliate","","","57","England","57","England"
"22871","Global Gate Tours","","","57","England","57","England"
"22872","Voyages Laurier du Vallon Inc. Uniglobe","","Uniglobe Eastern Canada Parent","57","England","57","England"
"22873","Taksim Alyon Hotel","","","57","England","57","England"
"22875","IZZZ llusions Online Arabia FZ LLC XML TP","","","57","England","57","England"
"22876","World Travel Center CA","Signature","Signature","57","England","57","England"
"22878","Dragonfly Africa Agent N CC","TTS Broking","TTS South Africa","57","England","57","England"
"22879","Grecian Travel","","","57","England","57","England"
"22885","Travel Plan","WS_Travel Plan","Travel Plan","57","England","57","England"
"22886","Travel Plan Athens DC","WS_Travel Plan","Travel Plan","57","England","57","England"
"22887","The African Regent Hotel","","","57","England","57","England"
"22888","Sunshine Travel and Cruise LLC","","","57","England","57","England"
"22889","Les Charrieres Country Hotel","","","57","England","57","England"
"22890","Omnitur Congressos (GEA)","GEA PT","GEA Parent PT","57","England","57","England"
"22891","Coimbratur (GEA)","GEA PT","GEA Parent PT","57","England","57","England"
"22892","Intervisa (Go4Travel)","Go4Travel","Go4Travel Parent","57","England","57","England"
"22893","ENVIES D'AILL'EURE","","","57","England","57","England"
"22894","Melia Leiria (GEA)","GEA PT","GEA Parent PT","57","England","57","England"
"22895","ENVIES D'AILL'EURE xml","","","57","England","57","England"
"22896","C6BO","Tourcom","Tourcom Head Office","57","England","57","England"
"22897","C6BO xml","Tourcom XML","Tourcom Parent xml (Koedia)","57","England","57","England"
"22898","World Market Travel XML","Worldchoice","Worldchoice ACAS Partner","57","England","57","England"
"22899","Yorkshire Travel XML","Multicom XML","Advantage Head Office / Parent","57","England","57","England"
"22900","BYTREN VIATGES","","","57","England","57","England"
"22901","Acquired Travel Agent G CC P_N","","Club Travel RSA Parent","57","England","57","England"
"22905","Wandering Free","","","57","England","57","England"
"22906","Hotelplan MTCH AG Touroperating Specialists & Tailormade","TRAVELHOUSE","MTCH Suisse","57","England","57","England"
"22907","madueño sequera s.l","","","57","England","57","England"
"22914","Flight Centre","","","57","England","57","England"
"22916","XL Turners Travel","","","57","England","57","England"
"22917","Sure Ritz Agent G CC","Sure Travel Parent","Sure Travel Parent","57","England","57","England"
"22918","BLUVACANZE","","","57","England","57","England"
"22919","Vie Tur Argentina","","","57","England","57","England"
"22920","Sottotour – Travel Engineering","Independents PT","Independents Portugal","57","England","57","England"
"22921","Club Travel Edgemead G CC","","Club Travel RSA Parent","57","England","57","England"
"22923","World of Travel Reisebüro GmbH Steyr","World of Travel EH","Independents - Austria","57","England","57","England"
"22924","Reisewelt GmbH Ried im Innkreis","Reisewelt EH","Independents - Austria","57","England","57","England"
"22927","TURISA","","","57","England","57","England"
"22928","Travel Masters","Ensemble Canada","Ensemble Canada","57","England","57","England"
"22929","Mundoveo Viajes","","","57","England","57","England"
"22930","I Viaggi del Cocchiere s.r.l.","T.P.A. EH","Independents - Italy & Ticino","57","England","57","England"
"22932","Go Getterz","","","57","England","57","England"
"22933","Marlin Travel Peterborough","","","57","England","57","England"
"22934","Al Arabi","","","57","England","57","England"
"22935","CROISIERE CLUB","","","57","England","57","England"
"22936","AUTOUR DU MONDE Latresne","Tourcom","Tourcom Head Office","57","England","57","England"
"22937","AUTOUR DU MONDE Latresne xml","Tourcom XML","Tourcom Parent xml (Koedia)","57","England","57","England"
"22938","Zigo / Tailaroot","","","57","England","57","England"
"22940","Al Alaabdi","","","57","England","57","England"
"22943","Corporate Traveller","","","57","England","57","England"
"22944","Creatur","","Mexico Operadores","57","England","57","England"
"22945","Travel Adventures and Tours","","","57","England","57","England"
"22946","Gateways International","Canada - Others NET","Canada - Others NET","57","England","57","England"
"22947","CLC World Travel (Net)","UK Independents","UK Independents","57","England","57","England"
"22963","Identi viajes","DIT Gestion","DIT Gestion Parent","57","England","57","England"
"22964","Niagara Viajes Centrito Valle","Alianxa","Alianxa Parent","57","England","57","England"
"22965","Niagara Viajes Hermosillo","Alianxa","Alianxa Parent","57","England","57","England"
"22966","Niagara Viajes  San Jeronimo","Alianxa","Alianxa Parent","57","England","57","England"
"22967","Niagara Viajes Madrid","Alianxa","Alianxa Parent","57","England","57","England"
"22968","Niagara Viajes San Nicolas","Alianxa","Alianxa Parent","57","England","57","England"
"22969","Niagara Viajes Escobedo","Alianxa","Alianxa Parent","57","England","57","England"
"22970","Niagara Viajes Mitras","Alianxa","Alianxa Parent","57","England","57","England"
"22971","Niagara Viajes Vista Hermosa","Alianxa","Alianxa Parent","57","England","57","England"
"22972","Niagara Viajes Cumbres","Alianxa","Alianxa Parent","57","England","57","England"
"22980","SCUD RECORDS S.L (NIHON TRAVEL)","","","57","England","57","England"
"22986","ACE Travel Management","","","57","England","57","England"
"22988","Reisebüro Kuoni","","","57","England","57","England"
"22989","Dâmaso e Lucas Lda","","","57","England","57","England"
"22990","Yemaya Viaggi","","Independents - Italy & Ticino","57","England","57","England"
"22992","BRIGHTSUN TRAVEL LTD","UK Independents","UK Independents","57","England","57","England"
"22994","EnjoyHoliday.co.uk","UK Independents","UK Independents","57","England","57","England"
"22997","Hillgate Travel","","","57","England","57","England"
"22999","Wandering Free Agent G CC Pay G","TTS Broking","TTS South Africa","57","England","57","England"
"23001","Mundiviajes","DIT Gestion","DIT Gestion Parent","57","England","57","England"
"23005","Cn2special lda (GEA)","GEA PT","GEA Parent PT","57","England","57","England"
"23012","C.Q. Viatges i multigestions","","","57","England","57","England"
"23013","Worldwide DMC Ltd.","","","57","England","57","England"
"23014","Dream Travel","","","57","England","57","England"
"23015","Worldwide DMC","","","57","England","57","England"
"23016","Kilee Travel Agent G CC Pay G","","","57","England","57","England"
"23017","Pro Travel Network Inland Empire","Pro Travel Network US","Pro Travel Network","57","England","57","England"
"23018","Merit","","","57","England","57","England"
"23019","LUZ VOYAGES","Tourcom","Tourcom Head Office","57","England","57","England"
"23020","LUZ VOYAGES xml","Tourcom XML","Tourcom Parent xml (Koedia)","57","England","57","England"
"23023","Hors21pro XML TP","WS_Hors21","Hors21","57","England","57","England"
"23024","PRESTIGE TOURS EGZOTYKA.TV Sp.z o.o.","Independent - Poland","Independent - Poland","57","England","57","England"
"23025","Picasso Travel","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"23026","Elena's Travel","Atrium","Atrium","57","England","57","England"
"23050","Un mon de viatges","DIT Gestion","DIT Gestion Parent","57","England","57","England"
"23072","TEST andra.vacar","Internal Testing","Internal Testing","57","England","57","England"
"23076","Amex","","","57","England","57","England"
"23079","TTAMEX","","","57","England","57","England"
"23084","Itravelsmart N CC","Club Travel RSA","Club Travel RSA Parent","57","England","57","England"
"23085","GLP Worldwide Expedition Travel and Tours","Canada - Others NET","Canada - Others NET","57","England","57","England"
"23086","Farhat International Tours & Travels W.L.L.","","","57","England","57","England"
"23087","Huntsville Travel","TravelPlus ex TC","TravelPlus ex TC","57","England","57","England"
"23088","Atkinson Travel","Canada - Others GROSS","Canada - Others GROSS","57","England","57","England"
"23089","Skypass Travel","","","57","England","57","England"
"23090","Viajes Azul Marino Sevilla (Star)","Airmet Spain","Airmet Spain Parent","57","England","57","England"
"23092","BLUVACANZE SPA","","","57","England","57","England"
"23093","Atlas Travel and Technology Ltd","UK Independents","UK Independents","57","England","57","England"
"23094","World of Travel Reisebüro GmbH Ansfelden","World of Travel EH","Independents - Austria","57","England","57","England"
"23097","Collette Tours","USA - Others GROSS","USA - Others GROSS","57","England","57","England"
"23098","World of Travel Reisebüro GmbH Gallneukirchen","World of Travel EH","Independents - Austria","57","England","57","England"
"23099","World of Travel Reisebüro GmbH Leonding","World of Travel EH","Independents - Austria","57","England","57","England"
"23101","World of Travel Reisebüro GmbH Neuhofen","World of Travel EH","Independents - Austria","57","England","57","England"
"23102","World of Travel Reisebüro GmbH St. Valentin","World of Travel EH","Independents - Austria","57","England","57","England"
"23103","www.Cruise.co.uk XML","Multicom XML","Advantage Head Office / Parent","57","England","57","England"
"23104","FlightsandFly","","","57","England","57","England"
"23105","Imani Tours G CC Pay G","","SITA group","57","England","57","England"
"23111","Holidays Empire","","","57","England","57","England"
"23117","Travel By Yatisha","","","57","England","57","England"
"23126","Winsome","","","57","England","57","England"
"23127","XL Turners Travel Durban Agent G Inv","","XL Travel Parent","57","England","57","England"
"23128","Viajes CJ & T","","Mexico Commissionable - Others","57","England","57","England"
"23129","Klooster Reizen Haren","Veluwegroep Klooster","Veluwegroep","57","England","57","England"
"23130","Klooster Reizen Delfzijl","Veluwegroep Klooster","Veluwegroep","57","England","57","England"
"23131","Bangy Travel Agent  G CC","GSTA","XL Travel Parent","57","England","57","England"
"23132","Travel by Karlee CA","Uniglobe USA In-House UTC","Uniglobe USA In-house UTC","57","England","57","England"
"23133","Cruise Planners - Justine Still","Cruise Planners","Cruise Planners","57","England","57","England"
"23134","Cruise Planners - Janet Gioia","Cruise Planners","Cruise Planners","57","England","57","England"
"23135","Cruise Planners - Lisa Griffith","Cruise Planners","Cruise Planners","57","England","57","England"
"23136","Classique Travel CA","Nexion LLC","Nexion LLC","57","England","57","England"
"23137","Cruise Planners - Pembroke Pines","Cruise Planners","Cruise Planners","57","England","57","England"
"23139","Cruise Planners - Cherie Came","Cruise Planners","Cruise Planners","57","England","57","England"
"23142","printemps voyages","","","57","England","57","England"
"23143","Von Moricz Bon Voyage Travel Agent G CC N","GSTA","XL Travel Parent","57","England","57","England"
"23144","The Culture Trip","","","57","England","57","England"
"23145","Ntandokazi Tours","","","57","England","57","England"
"23146","Travel Exclusive Inc","USA - Others NET","USA - Others NET","57","England","57","England"
